date,code,quant,value
2020-01-09,BYN,1,178.65
2020-01-09,CAD,1,290.98
2020-01-09,CHF,1,389.43
2020-01-09,CNY,1,54.49
2020-01-09,EUR,1,421.25
2020-01-09,GBP,1,496.21
2020-01-09,GEL,1,132.94
2020-01-09,INR,1,5.27
2020-01-09,JPY,1,3.49
2020-01-09,KGS,1,5.44
2020-01-09,MXN,1,20.05
2020-01-09,NOK,1,42.71
2020-01-09,RUB,1,6.11
2020-01-09,TRY,1,63.41
2020-01-09,USD,1,378.21
2020-01-09,UZS,100,3.96
2020-01-09,ZAR,1,26.56
2020-01-10,AMD,10,7.89
2020-01-10,AUD,1,258.17
2020-01-10,AZN,1,222.39
2020-01-10,BRL,1,92.63
2020-01-10,BYN,1,177.76
2020-01-10,CAD,1,288.46
2020-01-10,CHF,1,386.55
2020-01-10,CNY,1,54.3
2020-01-10,EUR,1,417.84
2020-01-10,GBP,1,490.43
2020-01-10,GEL,1,131.18
2020-01-10,INR,1,5.27
2020-01-10,JPY,1,3.44
2020-01-10,KGS,1,5.42
2020-01-10,MXN,1,20.02
2020-01-10,NOK,1,42.31
2020-01-10,RUB,1,6.16
2020-01-10,TRY,1,64.14
2020-01-10,USD,1,376.5
2020-01-10,UZS,100,3.94
2020-01-10,ZAR,1,26.66
2020-01-11,AMD,10,7.91
2020-01-11,AUD,1,259.54
2020-01-11,AZN,1,222.95
2020-01-11,BRL,1,92.21
2020-01-11,BYN,1,178.22
2020-01-11,CAD,1,288.8
2020-01-11,CHF,1,387.3
2020-01-11,CNY,1,54.56
2020-01-11,EUR,1,418.75
2020-01-11,GBP,1,493.19
2020-01-11,GEL,1,131.29
2020-01-11,INR,1,5.31
2020-01-11,JPY,1,3.44
2020-01-11,KGS,1,5.43
2020-01-11,MXN,1,20.06
2020-01-11,NOK,1,42.47
2020-01-11,RUB,1,6.15
2020-01-11,TRY,1,64.26
2020-01-11,USD,1,377.46
2020-01-11,UZS,100,3.96
2020-01-11,ZAR,1,26.53
2020-01-12,AMD,10,7.91
2020-01-12,AUD,1,259.54
2020-01-12,AZN,1,222.95
2020-01-12,BRL,1,92.21
2020-01-12,BYN,1,178.22
2020-01-12,CAD,1,288.8
2020-01-12,CHF,1,387.3
2020-01-12,CNY,1,54.56
2020-01-12,EUR,1,418.75
2020-01-12,GBP,1,493.19
2020-01-12,GEL,1,131.29
2020-01-12,INR,1,5.31
2020-01-12,JPY,1,3.44
2020-01-12,KGS,1,5.43
2020-01-12,MXN,1,20.06
2020-01-12,NOK,1,42.47
2020-01-12,RUB,1,6.15
2020-01-12,TRY,1,64.26
2020-01-12,USD,1,377.46
2020-01-12,UZS,100,3.96
2020-01-12,ZAR,1,26.53
2020-01-13,AMD,10,7.91
2020-01-13,AUD,1,259.54
2020-01-13,AZN,1,222.95
2020-01-13,BRL,1,92.21
2020-01-13,BYN,1,178.22
2020-01-13,CAD,1,288.8
2020-01-13,CHF,1,387.3
2020-01-13,CNY,1,54.56
2020-01-13,EUR,1,418.75
2020-01-13,GBP,1,493.19
2020-01-13,GEL,1,131.29
2020-01-13,INR,1,5.31
2020-01-13,JPY,1,3.44
2020-01-13,KGS,1,5.43
2020-01-13,MXN,1,20.06
2020-01-13,NOK,1,42.47
2020-01-13,RUB,1,6.15
2020-01-13,TRY,1,64.26
2020-01-13,USD,1,377.46
2020-01-13,UZS,100,3.96
2020-01-13,ZAR,1,26.53
2020-01-14,AMD,10,7.89
2020-01-14,AUD,1,260.97
2020-01-14,AZN,1,223.31
2020-01-14,BRL,1,92.3
2020-01-14,BYN,1,178.96
2020-01-14,CAD,1,289.52
2020-01-14,CHF,1,388.67
2020-01-14,CNY,1,54.88
2020-01-14,EUR,1,420.18
2020-01-14,GBP,1,490.38
2020-01-14,GEL,1,131.5
2020-01-14,INR,1,5.34
2020-01-14,JPY,1,3.44
2020-01-14,KGS,1,5.44
2020-01-14,MXN,1,20.13
2020-01-14,NOK,1,42.52
2020-01-14,RUB,1,6.2
2020-01-14,TRY,1,64.59
2020-01-14,USD,1,378.06
2020-01-14,UZS,100,3.97
2020-01-14,ZAR,1,26.33
2020-01-15,AMD,10,7.94
2020-01-15,AUD,1,261.74
2020-01-15,AZN,1,224.06
2020-01-15,BRL,1,91.47
2020-01-15,BYN,1,178.92
2020-01-15,CAD,1,290.19
2020-01-15,CHF,1,391.23
2020-01-15,CNY,1,55.11
2020-01-15,EUR,1,422.21
2020-01-15,GBP,1,492.04
2020-01-15,GEL,1,132.73
2020-01-15,INR,1,5.36
2020-01-15,JPY,1,3.45
2020-01-15,KGS,1,5.44
2020-01-15,MXN,1,20.15
2020-01-15,NOK,1,42.65
2020-01-15,RUB,1,6.18
2020-01-15,TRY,1,64.44
2020-01-15,USD,1,379.34
2020-01-15,UZS,100,3.97
2020-01-15,ZAR,1,26.3
2020-01-16,AMD,10,7.94
2020-01-16,AUD,1,261.46
2020-01-16,AZN,1,224.28
2020-01-16,BRL,1,91.88
2020-01-16,BYN,1,178.68
2020-01-16,CAD,1,290.42
2020-01-16,CHF,1,393.02
2020-01-16,CNY,1,55.13
2020-01-16,EUR,1,422.53
2020-01-16,GBP,1,493.19
2020-01-16,GEL,1,132.76
2020-01-16,INR,1,5.36
2020-01-16,JPY,1,3.46
2020-01-16,KGS,1,5.44
2020-01-16,MXN,1,20.19
2020-01-16,NOK,1,42.69
2020-01-16,RUB,1,6.17
2020-01-16,TRY,1,64.43
2020-01-16,USD,1,379.7
2020-01-16,UZS,100,3.98
2020-01-16,ZAR,1,26.32
2020-01-17,AMD,10,7.89
2020-01-17,AUD,1,261.29
2020-01-17,AZN,1,223.12
2020-01-17,BRL,1,90.47
2020-01-17,BYN,1,177.87
2020-01-17,CAD,1,289.82
2020-01-17,CHF,1,392.26
2020-01-17,CNY,1,54.91
2020-01-17,EUR,1,421.27
2020-01-17,GBP,1,493.04
2020-01-17,GEL,1,132.08
2020-01-17,INR,1,5.33
2020-01-17,JPY,1,3.43
2020-01-17,KGS,1,5.41
2020-01-17,MXN,1,20.1
2020-01-17,NOK,1,42.63
2020-01-17,RUB,1,6.13
2020-01-17,TRY,1,64.32
2020-01-17,USD,1,377.75
2020-01-17,UZS,100,3.97
2020-01-17,ZAR,1,26.24
2020-01-18,AMD,10,7.88
2020-01-18,AUD,1,260.06
2020-01-18,AZN,1,222.39
2020-01-18,BRL,1,89.97
2020-01-18,BYN,1,177.47
2020-01-18,CAD,1,288.76
2020-01-18,CHF,1,390.0
2020-01-18,CNY,1,54.9
2020-01-18,EUR,1,418.91
2020-01-18,GBP,1,491.46
2020-01-18,GEL,1,131.74
2020-01-18,INR,1,5.3
2020-01-18,JPY,1,3.42
2020-01-18,KGS,1,5.39
2020-01-18,MXN,1,20.07
2020-01-18,NOK,1,42.36
2020-01-18,RUB,1,6.13
2020-01-18,TRY,1,64.21
2020-01-18,USD,1,376.51
2020-01-18,UZS,100,3.96
2020-01-18,ZAR,1,26.19
2020-01-19,AMD,10,7.88
2020-01-19,AUD,1,260.06
2020-01-19,AZN,1,222.39
2020-01-19,BRL,1,89.97
2020-01-19,BYN,1,177.47
2020-01-19,CAD,1,288.76
2020-01-19,CHF,1,390.0
2020-01-19,CNY,1,54.9
2020-01-19,EUR,1,418.91
2020-01-19,GBP,1,491.46
2020-01-19,GEL,1,131.74
2020-01-19,INR,1,5.3
2020-01-19,JPY,1,3.42
2020-01-19,KGS,1,5.39
2020-01-19,MXN,1,20.07
2020-01-19,NOK,1,42.36
2020-01-19,RUB,1,6.13
2020-01-19,TRY,1,64.21
2020-01-19,USD,1,376.51
2020-01-19,UZS,100,3.96
2020-01-19,ZAR,1,26.19
2020-01-20,AMD,10,7.88
2020-01-20,AUD,1,260.06
2020-01-20,AZN,1,222.39
2020-01-20,BRL,1,89.97
2020-01-20,BYN,1,177.47
2020-01-20,CAD,1,288.76
2020-01-20,CHF,1,390.0
2020-01-20,CNY,1,54.9
2020-01-20,EUR,1,418.91
2020-01-20,GBP,1,491.46
2020-01-20,GEL,1,131.74
2020-01-20,INR,1,5.3
2020-01-20,JPY,1,3.42
2020-01-20,KGS,1,5.39
2020-01-20,MXN,1,20.07
2020-01-20,NOK,1,42.36
2020-01-20,RUB,1,6.13
2020-01-20,TRY,1,64.21
2020-01-20,USD,1,376.51
2020-01-20,UZS,100,3.96
2020-01-20,ZAR,1,26.19
2020-01-21,AMD,10,7.87
2020-01-21,AUD,1,258.29
2020-01-21,AZN,1,222.04
2020-01-21,BRL,1,90.25
2020-01-21,BYN,1,177.38
2020-01-21,CAD,1,287.72
2020-01-21,CHF,1,388.38
2020-01-21,CNY,1,54.77
2020-01-21,EUR,1,416.85
2020-01-21,GBP,1,488.04
2020-01-21,GEL,1,131.67
2020-01-21,INR,1,5.29
2020-01-21,JPY,1,3.41
2020-01-21,KGS,1,5.38
2020-01-21,MXN,1,20.13
2020-01-21,NOK,1,42.19
2020-01-21,RUB,1,6.1
2020-01-21,TRY,1,63.68
2020-01-21,USD,1,375.91
2020-01-21,UZS,100,3.95
2020-01-21,ZAR,1,25.82
2020-01-22,AMD,10,7.9
2020-01-22,AUD,1,258.0
2020-01-22,AZN,1,222.34
2020-01-22,BRL,1,89.84
2020-01-22,BYN,1,177.77
2020-01-22,CAD,1,287.98
2020-01-22,CHF,1,388.78
2020-01-22,CNY,1,54.54
2020-01-22,EUR,1,417.41
2020-01-22,GBP,1,490.74
2020-01-22,GEL,1,131.16
2020-01-22,INR,1,5.29
2020-01-22,JPY,1,3.42
2020-01-22,KGS,1,5.39
2020-01-22,MXN,1,20.1
2020-01-22,NOK,1,42.05
2020-01-22,RUB,1,6.09
2020-01-22,TRY,1,63.57
2020-01-22,USD,1,376.42
2020-01-22,UZS,100,3.95
2020-01-22,ZAR,1,25.91
2020-01-23,AMD,10,7.92
2020-01-23,AUD,1,258.14
2020-01-23,AZN,1,222.85
2020-01-23,BRL,1,89.57
2020-01-23,BYN,1,178.49
2020-01-23,CAD,1,288.78
2020-01-23,CHF,1,388.44
2020-01-23,CNY,1,54.66
2020-01-23,EUR,1,418.41
2020-01-23,GBP,1,492.74
2020-01-23,GEL,1,131.46
2020-01-23,INR,1,5.3
2020-01-23,JPY,1,3.43
2020-01-23,KGS,1,5.4
2020-01-23,MXN,1,20.13
2020-01-23,NOK,1,42.07
2020-01-23,RUB,1,6.09
2020-01-23,TRY,1,63.59
2020-01-23,USD,1,377.29
2020-01-23,UZS,100,3.95
2020-01-23,ZAR,1,26.12
2020-01-24,AMD,10,7.92
2020-01-24,AUD,1,259.59
2020-01-24,AZN,1,223.19
2020-01-24,BRL,1,90.34
2020-01-24,BYN,1,179.06
2020-01-24,CAD,1,287.11
2020-01-24,CHF,1,390.07
2020-01-24,CNY,1,54.5
2020-01-24,EUR,1,418.74
2020-01-24,GBP,1,496.13
2020-01-24,GEL,1,131.66
2020-01-24,INR,1,5.3
2020-01-24,JPY,1,3.45
2020-01-24,KGS,1,5.41
2020-01-24,MXN,1,20.19
2020-01-24,NOK,1,42.03
2020-01-24,RUB,1,6.1
2020-01-24,TRY,1,63.82
2020-01-24,USD,1,377.86
2020-01-24,UZS,100,3.96
2020-01-24,ZAR,1,26.34
2020-01-25,AMD,10,7.94
2020-01-25,AUD,1,258.89
2020-01-25,AZN,1,223.63
2020-01-25,BRL,1,90.78
2020-01-25,BYN,1,179.26
2020-01-25,CAD,1,288.35
2020-01-25,CHF,1,390.07
2020-01-25,CNY,1,54.58
2020-01-25,EUR,1,417.75
2020-01-25,GBP,1,495.66
2020-01-25,GEL,1,131.92
2020-01-25,INR,1,5.31
2020-01-25,JPY,1,3.46
2020-01-25,KGS,1,5.42
2020-01-25,MXN,1,20.15
2020-01-25,NOK,1,42.03
2020-01-25,RUB,1,6.13
2020-01-25,TRY,1,63.68
2020-01-25,USD,1,378.6
2020-01-25,UZS,100,3.96
2020-01-25,ZAR,1,26.32
2020-01-26,AMD,10,7.94
2020-01-26,AUD,1,258.89
2020-01-26,AZN,1,223.63
2020-01-26,BRL,1,90.78
2020-01-26,BYN,1,179.26
2020-01-26,CAD,1,288.35
2020-01-26,CHF,1,390.07
2020-01-26,CNY,1,54.58
2020-01-26,EUR,1,417.75
2020-01-26,GBP,1,495.66
2020-01-26,GEL,1,131.92
2020-01-26,INR,1,5.31
2020-01-26,JPY,1,3.46
2020-01-26,KGS,1,5.42
2020-01-26,MXN,1,20.15
2020-01-26,NOK,1,42.03
2020-01-26,RUB,1,6.13
2020-01-26,TRY,1,63.68
2020-01-26,USD,1,378.6
2020-01-26,UZS,100,3.96
2020-01-26,ZAR,1,26.32
2020-01-27,AMD,10,7.94
2020-01-27,AUD,1,258.89
2020-01-27,AZN,1,223.63
2020-01-27,BRL,1,90.78
2020-01-27,BYN,1,179.26
2020-01-27,CAD,1,288.35
2020-01-27,CHF,1,390.07
2020-01-27,CNY,1,54.58
2020-01-27,EUR,1,417.75
2020-01-27,GBP,1,495.66
2020-01-27,GEL,1,131.92
2020-01-27,INR,1,5.31
2020-01-27,JPY,1,3.46
2020-01-27,KGS,1,5.42
2020-01-27,MXN,1,20.15
2020-01-27,NOK,1,42.03
2020-01-27,RUB,1,6.13
2020-01-27,TRY,1,63.68
2020-01-27,USD,1,378.6
2020-01-27,UZS,100,3.96
2020-01-27,ZAR,1,26.32
2020-01-28,AMD,10,7.97
2020-01-28,AUD,1,257.62
2020-01-28,AZN,1,224.57
2020-01-28,BRL,1,90.89
2020-01-28,BYN,1,179.55
2020-01-28,CAD,1,288.42
2020-01-28,CHF,1,391.91
2020-01-28,CNY,1,54.81
2020-01-28,EUR,1,419.01
2020-01-28,GBP,1,497.86
2020-01-28,GEL,1,132.19
2020-01-28,INR,1,5.32
2020-01-28,JPY,1,3.49
2020-01-28,KGS,1,5.44
2020-01-28,MXN,1,20.09
2020-01-28,NOK,1,41.8
2020-01-28,RUB,1,6.08
2020-01-28,TRY,1,63.93
2020-01-28,USD,1,380.19
2020-01-28,UZS,100,3.98
2020-01-28,ZAR,1,26.17
2020-01-29,AMD,10,7.98
2020-01-29,AUD,1,256.95
2020-01-29,AZN,1,224.95
2020-01-29,BRL,1,90.52
2020-01-29,BYN,1,178.9
2020-01-29,CAD,1,288.56
2020-01-29,CHF,1,393.19
2020-01-29,CNY,1,54.9
2020-01-29,EUR,1,419.5
2020-01-29,GBP,1,496.2
2020-01-29,GEL,1,132.42
2020-01-29,INR,1,5.34
2020-01-29,JPY,1,3.5
2020-01-29,KGS,1,5.45
2020-01-29,MXN,1,20.17
2020-01-29,NOK,1,41.57
2020-01-29,RUB,1,6.05
2020-01-29,TRY,1,64.1
2020-01-29,USD,1,380.84
2020-01-29,UZS,100,4.0
2020-01-29,ZAR,1,26.0
2020-01-30,AMD,10,7.94
2020-01-30,AUD,1,255.84
2020-01-30,AZN,1,223.78
2020-01-30,BRL,1,90.32
2020-01-30,BYN,1,178.28
2020-01-30,CAD,1,287.71
2020-01-30,CHF,1,388.73
2020-01-30,CNY,1,54.62
2020-01-30,EUR,1,416.78
2020-01-30,GBP,1,492.97
2020-01-30,GEL,1,131.41
2020-01-30,INR,1,5.32
2020-01-30,JPY,1,3.48
2020-01-30,KGS,1,5.42
2020-01-30,MXN,1,20.2
2020-01-30,NOK,1,41.5
2020-01-30,RUB,1,6.06
2020-01-30,TRY,1,63.78
2020-01-30,USD,1,378.86
2020-01-30,UZS,100,3.96
2020-01-30,ZAR,1,25.97
2020-01-31,AMD,10,7.94
2020-01-31,AUD,1,255.01
2020-01-31,AZN,1,223.74
2020-01-31,BRL,1,89.54
2020-01-31,BYN,1,177.4
2020-01-31,CAD,1,286.71
2020-01-31,CHF,1,390.27
2020-01-31,CNY,1,54.61
2020-01-31,EUR,1,417.32
2020-01-31,GBP,1,493.01
2020-01-31,GEL,1,131.53
2020-01-31,INR,1,5.3
2020-01-31,JPY,1,3.48
2020-01-31,KGS,1,5.42
2020-01-31,MXN,1,20.23
2020-01-31,NOK,1,41.15
2020-01-31,RUB,1,6.02
2020-01-31,TRY,1,63.34
2020-01-31,USD,1,378.8
2020-01-31,UZS,100,3.98
2020-01-31,ZAR,1,25.88
2020-02-01,AMD,10,7.95
2020-02-01,AUD,1,253.49
2020-02-01,AZN,1,223.87
2020-02-01,BRL,1,89.31
2020-02-01,BYN,1,177.44
2020-02-01,CAD,1,286.51
2020-02-01,CHF,1,390.74
2020-02-01,CNY,1,54.64
2020-02-01,EUR,1,417.98
2020-02-01,GBP,1,497.16
2020-02-01,GEL,1,131.79
2020-02-01,INR,1,5.31
2020-02-01,JPY,1,3.48
2020-02-01,KGS,1,5.43
2020-02-01,MXN,1,20.15
2020-02-01,NOK,1,41.09
2020-02-01,RUB,1,5.99
2020-02-01,TRY,1,63.34
2020-02-01,USD,1,379.02
2020-02-01,UZS,100,3.97
2020-02-01,ZAR,1,25.49
2020-02-02,AMD,10,7.95
2020-02-02,AUD,1,253.49
2020-02-02,AZN,1,223.87
2020-02-02,BRL,1,89.31
2020-02-02,BYN,1,177.44
2020-02-02,CAD,1,286.51
2020-02-02,CHF,1,390.74
2020-02-02,CNY,1,54.64
2020-02-02,EUR,1,417.98
2020-02-02,GBP,1,497.16
2020-02-02,GEL,1,131.79
2020-02-02,INR,1,5.31
2020-02-02,JPY,1,3.48
2020-02-02,KGS,1,5.43
2020-02-02,MXN,1,20.15
2020-02-02,NOK,1,41.09
2020-02-02,RUB,1,5.99
2020-02-02,TRY,1,63.34
2020-02-02,USD,1,379.02
2020-02-02,UZS,100,3.97
2020-02-02,ZAR,1,25.49
2020-02-03,AMD,10,7.95
2020-02-03,AUD,1,253.49
2020-02-03,AZN,1,223.87
2020-02-03,BRL,1,89.31
2020-02-03,BYN,1,177.44
2020-02-03,CAD,1,286.51
2020-02-03,CHF,1,390.74
2020-02-03,CNY,1,54.64
2020-02-03,EUR,1,417.98
2020-02-03,GBP,1,497.16
2020-02-03,GEL,1,131.79
2020-02-03,INR,1,5.31
2020-02-03,JPY,1,3.48
2020-02-03,KGS,1,5.43
2020-02-03,MXN,1,20.15
2020-02-03,NOK,1,41.09
2020-02-03,RUB,1,5.99
2020-02-03,TRY,1,63.34
2020-02-03,USD,1,379.02
2020-02-03,UZS,100,3.97
2020-02-03,ZAR,1,25.49
2020-02-04,AMD,10,7.98
2020-02-04,AUD,1,254.92
2020-02-04,AZN,1,224.84
2020-02-04,BRL,1,88.88
2020-02-04,BYN,1,177.43
2020-02-04,CAD,1,287.39
2020-02-04,CHF,1,394.91
2020-02-04,CNY,1,54.22
2020-02-04,EUR,1,421.42
2020-02-04,GBP,1,497.93
2020-02-04,GEL,1,132.72
2020-02-04,INR,1,5.32
2020-02-04,JPY,1,3.51
2020-02-04,KGS,1,5.45
2020-02-04,MXN,1,20.17
2020-02-04,NOK,1,41.09
2020-02-04,RUB,1,5.96
2020-02-04,TRY,1,63.62
2020-02-04,USD,1,380.65
2020-02-04,UZS,100,4.01
2020-02-04,ZAR,1,25.46
2020-02-05,AMD,10,7.96
2020-02-05,AUD,1,254.55
2020-02-05,AZN,1,224.18
2020-02-05,BRL,1,89.35
2020-02-05,BYN,1,176.57
2020-02-05,CAD,1,285.94
2020-02-05,CHF,1,391.91
2020-02-05,CNY,1,54.27
2020-02-05,EUR,1,419.53
2020-02-05,GBP,1,493.92
2020-02-05,GEL,1,133.87
2020-02-05,INR,1,5.33
2020-02-05,JPY,1,3.48
2020-02-05,KGS,1,5.43
2020-02-05,MXN,1,20.31
2020-02-05,NOK,1,41.11
2020-02-05,RUB,1,6.0
2020-02-05,TRY,1,63.64
2020-02-05,USD,1,379.53
2020-02-05,UZS,100,3.99
2020-02-05,ZAR,1,25.75
2020-02-06,AMD,10,7.93
2020-02-06,AUD,1,256.28
2020-02-06,AZN,1,223.56
2020-02-06,BRL,1,88.95
2020-02-06,BYN,1,175.74
2020-02-06,CAD,1,285.37
2020-02-06,CHF,1,389.27
2020-02-06,CNY,1,54.26
2020-02-06,EUR,1,417.21
2020-02-06,GBP,1,494.35
2020-02-06,GEL,1,133.41
2020-02-06,INR,1,5.31
2020-02-06,JPY,1,3.45
2020-02-06,KGS,1,5.42
2020-02-06,MXN,1,20.29
2020-02-06,NOK,1,41.19
2020-02-06,RUB,1,6.04
2020-02-06,TRY,1,63.25
2020-02-06,USD,1,378.49
2020-02-06,UZS,100,3.97
2020-02-06,ZAR,1,25.76
2020-02-07,AMD,10,7.92
2020-02-07,AUD,1,254.48
2020-02-07,AZN,1,223.01
2020-02-07,BRL,1,89.15
2020-02-07,BYN,1,174.38
2020-02-07,CAD,1,284.26
2020-02-07,CHF,1,387.48
2020-02-07,CNY,1,54.15
2020-02-07,EUR,1,415.24
2020-02-07,GBP,1,489.81
2020-02-07,GEL,1,132.94
2020-02-07,INR,1,5.3
2020-02-07,JPY,1,3.44
2020-02-07,KGS,1,5.41
2020-02-07,MXN,1,20.28
2020-02-07,NOK,1,40.94
2020-02-07,RUB,1,5.97
2020-02-07,TRY,1,63.06
2020-02-07,USD,1,377.56
2020-02-07,UZS,100,3.96
2020-02-07,ZAR,1,25.42
2020-02-08,AMD,10,7.93
2020-02-08,AUD,1,252.82
2020-02-08,AZN,1,223.46
2020-02-08,BRL,1,88.34
2020-02-08,BYN,1,173.82
2020-02-08,CAD,1,284.27
2020-02-08,CHF,1,387.73
2020-02-08,CNY,1,54.09
2020-02-08,EUR,1,414.36
2020-02-08,GBP,1,489.12
2020-02-08,GEL,1,133.11
2020-02-08,INR,1,5.29
2020-02-08,JPY,1,3.45
2020-02-08,KGS,1,5.42
2020-02-08,MXN,1,20.19
2020-02-08,NOK,1,40.81
2020-02-08,RUB,1,5.93
2020-02-08,TRY,1,63.18
2020-02-08,USD,1,378.31
2020-02-08,UZS,100,3.97
2020-02-08,ZAR,1,25.18
2020-02-09,AMD,10,7.93
2020-02-09,AUD,1,252.82
2020-02-09,AZN,1,223.46
2020-02-09,BRL,1,88.34
2020-02-09,BYN,1,173.82
2020-02-09,CAD,1,284.27
2020-02-09,CHF,1,387.73
2020-02-09,CNY,1,54.09
2020-02-09,EUR,1,414.36
2020-02-09,GBP,1,489.12
2020-02-09,GEL,1,133.11
2020-02-09,INR,1,5.29
2020-02-09,JPY,1,3.45
2020-02-09,KGS,1,5.42
2020-02-09,MXN,1,20.19
2020-02-09,NOK,1,40.81
2020-02-09,RUB,1,5.93
2020-02-09,TRY,1,63.18
2020-02-09,USD,1,378.31
2020-02-09,UZS,100,3.97
2020-02-09,ZAR,1,25.18
2020-02-10,AMD,10,7.93
2020-02-10,AUD,1,252.82
2020-02-10,AZN,1,223.46
2020-02-10,BRL,1,88.34
2020-02-10,BYN,1,173.82
2020-02-10,CAD,1,284.27
2020-02-10,CHF,1,387.73
2020-02-10,CNY,1,54.09
2020-02-10,EUR,1,414.36
2020-02-10,GBP,1,489.12
2020-02-10,GEL,1,133.11
2020-02-10,INR,1,5.29
2020-02-10,JPY,1,3.45
2020-02-10,KGS,1,5.42
2020-02-10,MXN,1,20.19
2020-02-10,NOK,1,40.81
2020-02-10,RUB,1,5.93
2020-02-10,TRY,1,63.18
2020-02-10,USD,1,378.31
2020-02-10,UZS,100,3.97
2020-02-10,ZAR,1,25.18
2020-02-11,AMD,10,7.95
2020-02-11,AUD,1,253.69
2020-02-11,AZN,1,223.89
2020-02-11,BRL,1,87.73
2020-02-11,BYN,1,173.54
2020-02-11,CAD,1,285.16
2020-02-11,CHF,1,387.84
2020-02-11,CNY,1,54.29
2020-02-11,EUR,1,415.05
2020-02-11,GBP,1,489.3
2020-02-11,GEL,1,133.09
2020-02-11,INR,1,5.31
2020-02-11,JPY,1,3.45
2020-02-11,KGS,1,5.43
2020-02-11,MXN,1,20.19
2020-02-11,NOK,1,40.96
2020-02-11,RUB,1,5.93
2020-02-11,TRY,1,63.16
2020-02-11,USD,1,379.04
2020-02-11,UZS,100,3.99
2020-02-11,ZAR,1,25.17
2020-02-12,AMD,10,7.93
2020-02-12,AUD,1,253.58
2020-02-12,AZN,1,223.38
2020-02-12,BRL,1,87.45
2020-02-12,BYN,1,172.49
2020-02-12,CAD,1,284.57
2020-02-12,CHF,1,387.05
2020-02-12,CNY,1,54.23
2020-02-12,EUR,1,412.64
2020-02-12,GBP,1,489.23
2020-02-12,GEL,1,132.37
2020-02-12,INR,1,5.31
2020-02-12,JPY,1,3.44
2020-02-12,KGS,1,5.41
2020-02-12,MXN,1,20.24
2020-02-12,NOK,1,40.87
2020-02-12,RUB,1,5.92
2020-02-12,TRY,1,62.68
2020-02-12,USD,1,378.19
2020-02-12,UZS,100,3.98
2020-02-12,ZAR,1,25.43
2020-02-13,AMD,10,7.89
2020-02-13,AUD,1,253.52
2020-02-13,AZN,1,222.21
2020-02-13,BRL,1,86.85
2020-02-13,BYN,1,171.7
2020-02-13,CAD,1,283.52
2020-02-13,CHF,1,386.12
2020-02-13,CNY,1,53.96
2020-02-13,EUR,1,410.77
2020-02-13,GBP,1,488.27
2020-02-13,GEL,1,131.82
2020-02-13,INR,1,5.27
2020-02-13,JPY,1,3.42
2020-02-13,KGS,1,5.39
2020-02-13,MXN,1,20.18
2020-02-13,NOK,1,40.84
2020-02-13,RUB,1,5.96
2020-02-13,TRY,1,62.37
2020-02-13,USD,1,376.2
2020-02-13,UZS,100,3.96
2020-02-13,ZAR,1,25.45
2020-02-14,AMD,10,7.86
2020-02-14,AUD,1,253.13
2020-02-14,AZN,1,222.33
2020-02-14,BRL,1,86.41
2020-02-14,BYN,1,171.21
2020-02-14,CAD,1,283.93
2020-02-14,CHF,1,385.5
2020-02-14,CNY,1,53.92
2020-02-14,EUR,1,409.56
2020-02-14,GBP,1,488.19
2020-02-14,GEL,1,131.38
2020-02-14,INR,1,5.28
2020-02-14,JPY,1,3.43
2020-02-14,KGS,1,5.39
2020-02-14,MXN,1,20.16
2020-02-14,NOK,1,40.65
2020-02-14,RUB,1,5.91
2020-02-14,TRY,1,62.2
2020-02-14,USD,1,376.4
2020-02-14,UZS,100,3.96
2020-02-14,ZAR,1,25.29
2020-02-15,AMD,10,7.91
2020-02-15,AUD,1,253.58
2020-02-15,AZN,1,222.79
2020-02-15,BRL,1,86.7
2020-02-15,BYN,1,171.48
2020-02-15,CAD,1,284.71
2020-02-15,CHF,1,384.53
2020-02-15,CNY,1,54.02
2020-02-15,EUR,1,408.99
2020-02-15,GBP,1,491.59
2020-02-15,GEL,1,131.88
2020-02-15,INR,1,5.28
2020-02-15,JPY,1,3.44
2020-02-15,KGS,1,5.4
2020-02-15,MXN,1,20.3
2020-02-15,NOK,1,40.71
2020-02-15,RUB,1,5.93
2020-02-15,TRY,1,62.39
2020-02-15,USD,1,377.19
2020-02-15,UZS,100,3.96
2020-02-15,ZAR,1,25.41
2020-02-16,AMD,10,7.91
2020-02-16,AUD,1,253.58
2020-02-16,AZN,1,222.79
2020-02-16,BRL,1,86.7
2020-02-16,BYN,1,171.48
2020-02-16,CAD,1,284.71
2020-02-16,CHF,1,384.53
2020-02-16,CNY,1,54.02
2020-02-16,EUR,1,408.99
2020-02-16,GBP,1,491.59
2020-02-16,GEL,1,131.88
2020-02-16,INR,1,5.28
2020-02-16,JPY,1,3.44
2020-02-16,KGS,1,5.4
2020-02-16,MXN,1,20.3
2020-02-16,NOK,1,40.71
2020-02-16,RUB,1,5.93
2020-02-16,TRY,1,62.39
2020-02-16,USD,1,377.19
2020-02-16,UZS,100,3.96
2020-02-16,ZAR,1,25.41
2020-02-17,AMD,10,7.91
2020-02-17,AUD,1,253.58
2020-02-17,AZN,1,222.79
2020-02-17,BRL,1,86.7
2020-02-17,BYN,1,171.48
2020-02-17,CAD,1,284.71
2020-02-17,CHF,1,384.53
2020-02-17,CNY,1,54.02
2020-02-17,EUR,1,408.99
2020-02-17,GBP,1,491.59
